states	PB1	PB2	PA	HA	NP	MP	NS
112820000	4	2	6	6	7	4	5
112840000	4	2	5	6	6	3	6
112860000	4	2	5	5	6	3	5
112880000	4	2	7	5	7	3	5
112900000	4	2	4	6	6	3	4
112920000	4	2	5	6	8	4	5
112940000	4	2	5	5	7	3	6
112960000	4	2	5	5	6	3	5
112980000	4	2	5	5	7	3	6
113000000	4	2	7	6	8	3	5
113020000	4	2	5	5	7	4	6
113040000	4	2	6	6	8	3	5
113060000	5	2	5	6	7	4	5
113080000	4	2	5	5	7	3	5
113100000	4	2	5	5	7	3	5
113120000	4	2	5	6	5	3	5
113140000	4	2	5	5	8	3	5
113160000	4	2	4	4	9	3	6
113180000	4	2	5	6	7	3	5
113200000	4	2	5	5	7	4	5
113220000	4	2	5	6	8	3	5
113240000	4	2	5	7	6	3	5
113260000	4	2	5	6	6	4	6
113280000	4	2	6	5	7	3	5
113300000	4	2	5	5	7	3	5
113320000	4	2	5	6	6	3	5
113340000	4	2	5	6	6	3	5
113360000	4	2	4	6	7	3	5
113380000	4	2	6	5	6	3	6
113400000	4	2	5	6	6	3	5
113420000	4	2	5	5	7	3	5
113440000	4	2	5	5	6	3	5
113460000	4	2	6	5	9	3	5
113480000	4	2	5	5	7	3	7
113500000	4	2	5	5	9	3	6
113520000	4	2	5	5	7	3	6
113540000	4	2	5	5	7	3	5
113560000	4	2	5	6	7	3	6
113580000	4	2	5	6	7	3	5
113600000	4	2	5	6	7	3	5
113620000	4	2	6	5	7	3	5
113640000	4	2	5	6	7	3	5
113660000	4	2	5	6	6	5	5
113680000	4	2	6	6	6	3	5
113700000	4	2	5	5	6	3	6
113720000	4	2	5	5	5	3	5
113740000	4	2	4	4	5	3	6
113760000	4	2	5	6	5	3	6
113780000	4	2	5	5	6	3	6
113800000	4	2	5	5	5	3	6
113820000	4	2	7	5	5	3	5
113840000	4	2	7	6	8	3	5
113860000	4	2	5	6	7	6	6
113880000	4	2	4	5	8	3	6
113900000	4	2	5	5	6	3	5
113920000	4	2	5	5	9	3	5
113940000	4	2	4	5	7	3	5
113960000	4	2	5	5	5	3	5
113980000	4	3	5	6	6	3	6
114000000	4	2	6	6	9	3	5
114020000	4	2	5	5	7	3	5
114040000	4	2	4	5	7	3	5
114060000	4	3	5	5	8	3	5
114080000	4	2	5	5	6	3	4
114100000	4	2	4	6	8	3	6
114120000	4	2	6	6	7	3	5
114140000	4	2	4	4	8	3	6
114160000	4	2	5	5	7	3	5
114180000	4	2	5	5	6	3	5
114200000	4	2	5	5	7	3	6
114220000	5	2	6	6	8	3	5
114240000	4	2	6	6	7	3	5
114260000	4	2	6	5	6	3	6
114280000	5	2	6	7	10	3	5
114300000	4	2	4	6	7	3	5
114320000	4	2	5	5	7	5	5
114340000	4	2	5	5	5	3	5
114360000	4	2	4	5	5	3	5
114380000	4	2	5	6	5	3	5
114400000	4	2	6	5	7	3	6
114420000	4	2	5	6	7	3	6
114440000	4	2	5	6	7	3	5
114460000	4	2	4	4	6	3	7
114480000	4	2	4	4	7	3	6
114500000	4	2	5	5	6	3	6
114520000	4	2	6	6	6	3	5
114540000	4	2	5	5	6	3	5
114560000	4	2	5	5	5	3	5
114580000	4	2	4	4	6	3	6
114600000	4	3	6	5	6	3	6
114620000	4	2	5	6	6	3	6
114640000	4	2	5	6	7	4	5
114660000	4	3	5	6	7	3	6
114680000	4	2	5	5	9	3	5
114700000	4	2	5	6	7	3	5
114720000	4	2	5	6	6	3	5
114740000	4	2	6	8	6	3	5
114760000	4	2	5	5	6	3	5
114780000	4	2	5	5	8	3	6
114800000	4	2	7	7	9	3	6
114820000	4	2	5	7	7	3	5
114840000	4	3	7	6	7	3	5
114860000	4	2	5	7	7	3	5
114880000	4	2	5	5	7	3	5
114900000	4	2	4	5	7	4	5
114920000	4	2	4	5	7	3	5
114940000	4	2	5	5	7	3	5
114960000	4	2	5	6	7	3	5
114980000	4	2	5	6	7	3	5
115000000	4	2	6	6	6	3	6
115020000	4	2	5	6	6	3	5
115040000	4	2	5	6	5	4	6
115060000	4	2	6	7	6	5	6
115080000	4	2	6	5	7	3	5
115100000	4	2	5	6	7	4	5
115120000	4	2	6	6	9	3	5
115140000	4	2	4	7	6	5	6
115160000	5	2	5	7	14	3	5
115180000	4	2	5	7	5	3	6
115200000	4	2	5	5	5	4	6
115220000	4	2	5	6	8	3	6
115240000	4	2	5	6	9	3	5
115260000	4	2	5	6	8	4	5
115280000	4	2	5	5	8	3	5
115300000	4	2	5	5	6	3	6
115320000	4	2	5	7	6	3	5
115340000	4	2	5	6	6	3	5
115360000	4	2	4	6	9	3	5
115380000	4	2	5	5	9	5	6
115400000	4	2	5	7	7	4	6
115420000	3	2	4	6	7	3	5
115440000	4	2	5	5	7	3	5
115460000	4	2	5	6	9	3	5
115480000	3	2	5	4	7	3	5
115500000	4	2	5	5	7	3	6
115520000	4	2	5	5	7	3	5
115540000	4	2	4	5	8	3	5
115560000	4	2	5	5	6	3	6
115580000	4	2	5	6	6	3	5
115600000	4	2	8	6	6	3	5
115620000	5	2	4	5	8	3	6
115640000	4	2	5	7	7	3	5
115660000	4	2	5	5	8	3	5
115680000	4	3	5	5	7	4	6
115700000	4	2	5	6	8	3	5
115720000	4	2	5	6	10	3	4
115740000	4	2	4	6	7	4	5
115760000	4	2	5	7	8	4	5
115780000	4	2	5	6	8	3	7
115800000	4	2	5	6	7	3	5
115820000	4	2	6	6	7	3	5
115840000	4	2	5	5	12	3	5
115860000	4	2	5	5	9	3	5
115880000	4	2	4	5	7	4	5
115900000	4	2	4	5	8	3	5
115920000	4	2	5	5	7	3	6
115940000	4	2	5	5	6	3	5
115960000	4	2	5	5	6	4	5
115980000	4	2	6	5	6	3	7
116000000	4	2	5	5	7	3	5
116020000	4	2	5	5	7	3	7
116040000	4	2	4	4	7	3	6
116060000	4	2	6	6	7	3	5
116080000	4	2	6	5	9	3	7
116100000	4	2	5	7	6	3	6
116120000	4	2	4	6	6	3	6
116140000	4	2	6	5	8	3	5
116160000	4	2	5	6	6	3	5
116180000	4	2	5	6	9	3	5
116200000	4	2	5	6	6	3	6
116220000	4	2	5	5	6	3	5
116240000	4	2	4	5	9	3	5
116260000	4	2	5	5	7	3	6
116280000	4	2	4	5	6	3	5
116300000	4	2	4	5	7	3	5
116320000	4	2	5	7	8	3	5
116340000	4	2	4	5	7	3	5
116360000	4	2	4	6	7	5	7
116380000	4	2	4	5	6	3	6
116400000	4	2	4	5	6	3	6
116420000	5	2	5	7	7	3	5
116440000	4	2	5	6	7	3	5
116460000	4	2	4	6	5	3	6
116480000	4	2	4	5	7	5	6
116500000	4	2	8	5	6	3	5
116520000	4	2	5	5	7	4	5
116540000	4	2	5	6	7	3	6
116560000	4	2	5	5	10	3	5
116580000	4	2	5	6	6	5	5
116600000	4	2	6	9	7	3	5
116620000	4	2	5	5	6	3	5
116640000	4	2	5	5	8	4	5
116660000	4	2	5	6	7	3	5
116680000	4	2	5	6	7	4	5
116700000	4	3	5	6	7	3	5
116720000	4	2	5	6	8	3	5
116740000	4	2	5	5	6	3	5
116760000	4	2	5	5	5	3	5
116780000	4	4	5	5	6	3	6
116800000	4	2	8	5	6	3	6
116820000	4	2	5	5	7	3	5
116840000	4	2	6	6	8	3	5
116860000	4	2	5	6	6	3	5
116880000	5	4	5	5	7	3	6
116900000	4	2	5	6	7	3	5
116920000	4	2	5	5	8	4	6
116940000	4	2	5	6	7	3	7
116960000	4	2	5	5	7	3	5
116980000	4	2	5	5	7	3	5
117000000	4	2	5	6	9	3	5
117020000	4	2	5	5	7	3	6
117040000	4	2	5	5	7	3	5
117060000	4	2	5	5	8	4	6
117080000	4	2	5	5	8	4	5
117100000	4	2	4	4	6	3	6
117120000	4	2	5	6	6	3	5
117140000	5	2	7	5	8	3	5
117160000	4	2	5	5	7	3	6
117180000	4	4	4	5	7	3	6
117200000	4	2	5	5	7	3	5
117220000	4	2	5	5	7	3	5
117240000	4	2	4	5	8	3	5
117260000	4	2	5	6	7	3	5
117280000	4	2	5	6	7	3	5
117300000	4	2	5	5	5	3	6
117320000	4	4	4	5	7	3	6
117340000	3	2	5	4	9	3	5
117360000	3	2	6	4	7	3	5
117380000	4	2	6	6	7	3	6
117400000	4	2	5	5	7	3	5
117420000	4	2	5	5	8	3	5
117440000	5	2	5	5	11	3	4
117460000	4	2	5	5	7	5	5
117480000	4	2	4	4	9	5	6
117500000	4	2	5	4	7	3	7
117520000	4	2	6	6	7	3	5
117540000	4	2	5	5	7	3	6
117560000	4	2	5	5	8	3	7
117580000	4	2	6	6	11	3	5
117600000	4	2	6	4	7	3	6
117620000	4	2	5	5	6	3	5
117640000	4	2	6	6	6	3	5
117660000	4	3	5	6	6	3	5
117680000	5	2	5	5	6	3	5
117700000	4	2	5	5	6	3	5
117720000	4	2	6	5	6	3	5
117740000	4	2	6	5	7	3	5
117760000	4	2	5	5	7	3	5
117780000	4	2	5	6	8	3	7
117800000	4	2	5	7	7	3	7
117820000	4	2	5	5	5	3	5
117840000	4	2	7	5	5	3	6
117860000	4	2	5	5	8	3	5
117880000	4	2	5	7	6	3	5
117900000	4	2	5	6	7	3	5
117920000	4	2	4	6	6	3	5
117940000	4	2	6	5	7	3	5
117960000	4	2	4	4	7	3	6
117980000	4	2	5	6	6	3	5
118000000	4	2	5	5	7	3	6
118020000	4	2	5	5	6	3	5
118040000	4	2	4	5	10	3	5
118060000	4	2	5	6	6	3	7
118080000	4	2	4	5	6	3	7
118100000	4	2	5	5	7	3	5
118120000	4	2	5	6	9	3	6
118140000	4	2	8	6	6	3	6
118160000	4	2	5	6	6	3	6
118180000	3	2	8	4	7	3	6
118200000	4	2	4	7	6	3	6
118220000	4	2	5	6	7	4	5
118240000	4	5	5	6	7	5	5
118260000	4	2	5	6	7	3	5
118280000	5	2	5	6	7	3	5
118300000	4	2	5	6	7	5	5
118320000	4	2	5	5	7	3	6
118340000	4	2	5	4	7	4	6
118360000	4	2	5	5	6	3	5
118380000	4	2	5	6	6	3	5
118400000	4	2	5	6	7	3	5
118420000	4	2	5	6	7	3	6
118440000	4	2	5	5	9	3	5
118460000	4	2	5	6	6	3	5
118480000	3	2	7	4	5	3	6
118500000	4	2	4	4	5	3	6
118520000	4	2	5	6	6	3	5
118540000	4	2	5	7	6	3	6
118560000	4	2	9	6	6	3	5
118580000	4	2	5	5	6	5	6
118600000	4	2	6	5	8	3	5
118620000	4	2	5	5	6	5	6
118640000	4	2	5	6	9	3	6
118660000	4	2	6	6	7	3	5
118680000	5	2	5	6	6	3	5
118700000	4	2	5	9	6	3	5
118720000	4	3	5	6	8	5	5
118740000	5	2	5	6	6	3	5
118760000	4	2	5	5	6	3	6
118780000	4	2	5	5	7	3	6
118800000	4	2	5	6	7	3	5
118820000	4	2	5	5	6	3	6
118840000	4	2	5	5	6	3	6
118860000	4	2	5	6	6	5	5
118880000	4	2	5	5	6	3	5
118900000	4	2	5	6	6	3	5
118920000	4	2	6	6	8	4	5
118940000	4	2	7	5	8	3	6
118960000	4	2	5	6	6	3	6
118980000	4	2	6	6	6	3	5
119000000	4	2	5	6	5	3	5
119020000	4	2	5	6	6	3	5
119040000	4	2	5	6	6	4	6
119060000	6	2	4	4	6	5	6
119080000	4	2	5	6	5	3	5
119100000	4	4	5	6	7	5	6
119120000	4	2	5	5	5	3	6
119140000	4	2	7	6	5	3	6
119160000	4	2	4	6	5	3	6
119180000	4	2	5	6	8	3	6
119200000	4	2	8	6	6	3	5
119220000	4	2	7	6	9	3	5
119240000	4	2	5	5	6	3	7
119260000	4	2	5	5	5	3	5
119280000	4	2	5	5	5	3	5
119300000	4	2	5	7	5	3	5
119320000	4	2	5	5	5	3	5
119340000	4	2	6	6	5	3	6
119360000	5	2	5	5	5	3	5
119380000	4	2	5	7	6	3	5
119400000	4	2	5	6	6	3	6
119420000	4	2	6	6	7	3	5
119440000	5	2	5	5	7	3	4
119460000	4	2	6	7	7	3	5
119480000	4	2	5	5	7	5	5
119500000	3	2	5	4	7	3	5
119520000	4	2	5	6	7	3	5
119540000	4	2	5	5	7	4	5
119560000	4	2	5	6	7	3	5
119580000	4	2	5	6	6	7	6
119600000	4	2	5	7	7	5	5
119620000	4	2	5	5	7	3	5
119640000	4	2	5	5	7	3	6
119660000	4	3	5	5	7	5	5
119680000	4	2	5	5	7	3	6
119700000	4	2	5	6	6	3	5
119720000	4	2	5	6	7	3	5
119740000	4	2	5	5	7	3	5
119760000	4	2	5	5	6	3	5
119780000	3	2	5	3	6	3	6
119800000	4	2	5	5	6	3	5
119820000	4	2	6	6	6	3	6
119840000	4	2	5	6	6	3	6
119860000	5	2	5	6	8	3	5
119880000	4	2	5	5	7	3	5
119900000	4	2	5	6	7	3	5
119920000	4	2	5	5	10	3	5
119940000	4	2	5	5	6	3	5
119960000	4	2	5	6	7	5	5
119980000	4	2	5	6	6	3	5
120000000	4	3	4	5	7	4	5
120020000	4	4	5	5	8	3	5
120040000	4	3	5	5	6	3	5
120060000	4	2	7	6	6	3	6
120080000	4	2	4	6	6	3	6
120100000	4	4	5	5	7	3	5
120120000	4	2	7	5	5	3	5
120140000	4	2	5	5	5	3	5
120160000	4	2	8	7	6	3	5
120180000	4	2	5	6	5	3	5
120200000	4	2	6	6	5	3	5
120220000	4	2	7	6	5	3	5
120240000	4	2	5	6	5	3	5
120260000	4	2	5	5	6	3	5
120280000	4	2	6	5	6	4	6
120300000	4	2	5	5	6	3	5
120320000	4	2	4	6	6	3	5
120340000	4	2	5	5	6	3	5
120360000	4	2	5	6	5	3	5
120380000	4	2	5	5	5	3	6
120400000	4	2	5	5	6	3	5
120420000	4	2	5	6	8	3	5
120440000	4	2	5	5	7	3	5
120460000	4	2	5	5	6	3	6
120480000	4	2	5	5	6	3	6
120500000	4	2	5	6	5	4	5
120520000	4	2	5	5	7	3	5
120540000	4	2	7	5	9	3	5
120560000	4	2	5	6	7	3	5
120580000	4	2	6	7	6	3	5
120600000	4	2	5	6	7	3	5
120620000	4	2	4	5	7	3	5
120640000	4	2	5	6	7	3	5
120660000	4	2	4	6	7	3	5
120680000	4	2	5	6	6	3	6
120700000	4	2	4	6	6	3	5
120720000	4	2	5	5	6	3	6
120740000	4	2	5	5	5	3	7
120760000	4	2	5	5	5	3	6
120780000	4	2	5	5	5	3	5
120800000	4	2	4	6	5	3	6
120820000	4	2	5	6	5	3	5
120840000	4	2	6	6	5	3	7
120860000	4	2	5	6	7	3	5
120880000	4	2	4	5	6	3	5
120900000	4	2	5	6	7	3	5
120920000	4	2	5	5	6	3	5
120940000	4	2	5	5	9	3	5
120960000	4	2	5	6	8	3	5
120980000	4	2	4	5	6	3	6
121000000	4	2	5	7	6	3	6
121020000	4	2	5	6	5	4	5
121040000	4	2	4	6	6	3	5
121060000	4	2	5	6	9	3	5
121080000	4	2	4	6	7	3	5
121100000	4	2	5	5	7	3	6
121120000	4	2	5	5	6	3	5
121140000	4	2	6	6	7	3	5
121160000	4	2	6	5	7	3	5
121180000	4	2	5	5	7	3	5
121200000	4	2	5	6	7	3	6
121220000	4	2	5	7	7	3	5
121240000	4	2	5	5	8	3	5
121260000	4	2	5	6	7	3	5
121280000	5	2	9	5	7	3	6
121300000	4	2	5	6	7	3	5
121320000	4	2	5	6	9	3	5
121340000	4	2	5	6	6	3	5
121360000	4	2	5	5	11	3	5
121380000	4	2	5	5	6	3	5
121400000	4	3	5	5	6	3	6
121420000	4	2	5	6	5	3	5
121440000	4	2	5	5	6	3	6
121460000	4	2	5	5	6	3	5
121480000	4	2	5	6	7	3	5
121500000	4	2	5	7	7	5	5
121520000	4	2	8	5	6	3	5
121540000	4	2	5	6	7	3	5
121560000	4	2	5	6	7	3	5
121580000	4	2	8	5	7	3	6
121600000	4	2	4	5	7	3	5
121620000	4	2	7	5	10	3	5
121640000	4	2	6	5	7	3	6
121660000	4	2	5	6	7	4	6
121680000	4	2	5	6	7	3	6
121700000	4	2	5	6	6	3	5
121720000	4	2	5	5	7	3	4
121740000	4	2	5	6	7	4	6
121760000	4	2	7	6	7	3	7
121780000	4	2	5	6	7	3	6
121800000	4	2	4	5	7	3	6
121820000	4	2	5	8	7	3	6
121840000	4	4	5	7	7	5	5
121860000	4	2	5	5	7	3	5
121880000	4	2	5	5	9	3	5
121900000	4	2	5	6	7	3	6
121920000	4	2	5	5	7	3	5
121940000	4	2	4	5	8	4	6
121960000	4	2	5	6	7	3	6
121980000	4	2	5	7	7	3	5
122000000	4	2	5	5	6	3	6
122020000	3	2	5	6	8	3	5
122040000	3	2	5	5	7	3	6
122060000	4	2	7	5	7	3	5
122080000	4	2	5	5	9	3	9
122100000	4	2	5	5	6	3	5
122120000	4	2	5	6	6	3	5
122140000	4	2	5	6	6	3	5
122160000	4	2	5	6	6	3	7
122180000	4	2	5	5	6	4	6
122200000	4	2	4	5	6	3	5
122220000	4	2	5	6	7	3	5
122240000	4	2	5	5	7	3	5
122260000	4	2	5	5	8	3	5
122280000	4	2	4	6	6	3	6
122300000	4	2	5	6	6	3	6
122320000	4	2	5	6	7	3	6
122340000	4	2	5	6	7	3	5
122360000	4	2	5	6	7	3	6
122380000	4	2	5	6	8	3	6
122400000	4	2	5	6	7	3	5
122420000	4	2	5	5	7	3	5
122440000	4	2	5	5	9	3	5
122460000	4	3	5	6	7	3	6
122480000	4	4	5	5	9	3	5
122500000	4	2	5	5	6	3	6
122520000	4	2	5	7	7	3	5
122540000	4	2	5	5	6	3	5
122560000	5	2	5	6	7	4	6
122580000	5	2	5	7	8	3	5
122600000	4	2	5	5	7	3	5
122620000	4	2	5	5	6	3	5
122640000	4	2	5	5	9	3	4
122660000	4	2	5	6	7	3	6
122680000	5	2	5	6	7	3	5
122700000	4	2	5	6	7	3	5
122720000	4	2	5	5	7	3	6
122740000	4	2	5	6	6	3	5
122760000	4	2	7	5	7	3	5
122780000	4	2	5	5	7	4	5
122800000	4	3	5	5	6	3	5
122820000	4	2	5	5	7	3	5
122840000	4	3	5	6	7	3	5
122860000	4	2	5	7	6	3	5
122880000	4	2	5	5	7	3	5
122900000	4	2	7	5	6	3	5
122920000	4	2	6	5	7	4	5
122940000	4	2	4	6	7	3	7
122960000	4	4	5	6	8	3	5
122980000	4	2	5	5	7	3	5
123000000	4	2	5	6	6	3	5
123020000	4	2	5	4	6	3	5
123040000	3	2	5	5	6	5	8
123060000	4	2	5	5	6	3	5
123080000	4	2	7	6	7	3	6
123100000	4	2	5	6	6	3	6
123120000	4	2	5	7	7	3	5
123140000	4	2	4	5	7	4	6
123160000	4	2	5	6	10	3	6
123180000	4	2	5	6	9	5	6
123200000	4	2	5	6	7	3	5
123220000	5	2	5	6	7	3	4
123240000	4	2	5	6	6	3	6
123260000	4	2	4	4	8	3	6
123280000	4	2	7	6	5	3	5
123300000	4	2	5	5	7	3	6
123320000	4	2	5	6	5	3	5
123340000	4	2	5	6	5	3	5
123360000	4	2	5	5	6	3	6
123380000	4	2	5	5	5	3	6
123400000	4	2	7	5	7	5	5
123420000	4	2	5	6	7	3	6
123440000	5	2	5	5	6	3	5
123460000	4	2	5	7	6	3	5
123480000	4	2	6	6	5	3	7
123500000	4	2	5	5	6	3	5
123520000	4	2	5	5	5	3	5
123540000	4	2	5	5	9	3	5
123560000	4	2	5	5	8	3	5
123580000	4	2	5	5	6	3	5
123600000	4	3	5	6	7	3	5
123620000	4	2	5	5	7	3	6
123640000	4	2	6	5	8	3	5
123660000	4	2	5	5	6	3	6
123680000	4	2	5	5	7	3	6
123700000	4	2	5	6	8	3	6
123720000	5	2	5	5	6	3	6
123740000	3	2	5	4	6	3	7
123760000	4	2	5	5	8	3	5
123780000	4	2	5	6	7	3	6
123800000	4	2	5	5	8	3	5
123820000	4	2	5	5	7	3	8
123840000	4	2	5	6	7	3	5
123860000	4	2	5	5	7	3	5
123880000	4	2	4	5	7	3	5
123900000	4	2	6	6	6	3	6
123920000	4	2	6	5	7	3	5
123940000	4	2	5	7	6	3	6
123960000	5	2	4	4	6	3	6
123980000	4	2	5	5	7	3	6
124000000	4	2	7	5	6	3	5
124020000	4	2	5	5	5	5	6
124040000	4	2	6	6	7	3	5
124060000	4	2	6	5	6	3	6
124080000	4	2	5	6	6	3	5
124100000	4	2	5	5	7	3	5
124120000	4	2	4	5	6	3	5
124140000	4	3	4	6	6	3	5
124160000	4	2	5	5	5	4	7
124180000	4	2	5	5	6	3	5
124200000	4	2	5	5	8	3	5
124220000	4	2	5	6	7	3	5
124240000	4	2	5	6	7	3	5
124260000	4	2	5	6	7	3	5
124280000	4	2	5	5	7	3	6
124300000	4	2	5	5	8	3	6
124320000	4	2	5	6	5	3	7
124340000	4	2	5	5	5	3	6
124360000	4	2	5	6	7	3	5
124380000	4	2	6	4	8	3	7
124400000	5	2	4	4	8	4	6
124420000	4	2	4	5	6	3	5
124440000	4	2	4	4	6	3	6
124460000	4	3	6	6	6	5	6
124480000	4	2	5	6	5	4	5
124500000	4	2	5	7	8	3	6
124520000	5	2	5	5	7	3	5
124540000	4	3	5	5	7	3	6
124560000	4	2	5	5	6	3	5
124580000	4	2	5	6	8	3	5
124600000	4	2	5	5	9	3	5
124620000	4	2	5	6	7	3	5
124640000	4	2	5	6	7	5	5
124660000	4	2	5	5	9	3	7
124680000	4	2	4	6	6	3	6
124700000	4	2	6	5	7	3	5
124720000	4	2	5	6	8	3	5
124740000	4	2	5	6	7	3	5
124760000	4	2	5	5	6	3	6
124780000	4	2	7	6	8	5	5
124800000	4	2	7	6	7	3	6
124820000	4	2	5	6	8	3	5
124840000	4	3	5	5	9	3	5
124860000	4	2	5	5	6	3	5
124880000	4	2	4	6	6	3	6
124900000	4	2	5	5	7	3	5
124920000	4	2	5	5	7	3	5
124940000	4	3	5	6	7	3	7
124960000	4	2	5	6	7	3	6
124980000	4	2	8	6	6	3	6
125000000	4	2	5	6	6	3	6
125020000	4	2	4	4	6	3	6
125040000	4	2	4	4	6	3	6
125060000	4	3	5	5	8	3	5
125080000	4	2	5	6	7	3	5
125100000	4	2	5	4	7	3	6
125120000	4	2	5	6	6	4	6
125140000	4	3	5	7	7	3	6
125160000	4	2	5	6	6	3	6
125180000	4	2	5	5	6	3	5
125200000	4	2	5	6	8	3	5
125220000	4	2	4	6	7	3	5
125240000	4	2	5	5	9	3	5
125260000	4	2	8	5	7	3	5
125280000	4	2	5	6	6	4	5
125300000	4	2	5	5	6	3	5
125320000	4	2	4	5	7	3	5
125340000	4	2	4	5	7	3	5
125360000	4	2	5	5	9	4	5
125380000	4	2	5	5	9	3	5
125400000	4	2	5	6	6	3	5
125420000	4	2	6	6	7	3	5
125440000	4	2	5	6	9	3	5
125460000	4	2	5	7	6	3	5
125480000	4	2	5	5	6	3	5
125500000	4	4	6	6	7	3	5
125520000	4	2	4	7	7	3	5
125540000	4	2	5	5	7	3	5
125560000	4	3	5	5	7	3	6
125580000	4	2	5	4	7	3	5
125600000	3	2	5	4	6	3	6
125620000	5	2	4	6	6	3	5
125640000	4	2	4	5	7	3	7
125660000	4	2	6	6	6	3	5
125680000	4	2	5	5	9	4	5
125700000	4	2	5	5	6	3	5
125720000	4	2	5	6	6	3	5
125740000	4	2	5	5	6	3	5
125760000	4	2	5	5	6	3	5
125780000	4	2	5	5	7	3	6
125800000	4	2	5	6	7	3	5
125820000	4	2	5	7	6	5	5
125840000	5	2	4	6	7	3	5
125860000	4	2	5	5	7	3	5
125880000	4	2	5	5	7	3	7
125900000	4	2	5	5	6	4	5
125920000	4	3	5	6	7	3	7
125940000	4	2	4	5	7	3	5
125960000	4	2	4	6	8	3	5
125980000	4	2	5	6	7	3	5
126000000	4	2	5	6	7	3	5
126020000	4	2	8	6	6	3	5
126040000	4	2	5	5	7	3	7
126060000	4	2	5	5	8	3	6
126080000	4	2	5	5	7	3	5
126100000	4	2	5	6	7	3	5
126120000	4	2	6	6	7	3	5
126140000	4	2	5	6	9	3	5
126160000	4	2	5	6	7	3	5
126180000	4	2	5	6	5	3	5
126200000	4	2	5	6	9	3	6
126220000	4	2	5	6	8	3	6
126240000	4	2	5	6	6	3	6
126260000	4	2	5	4	6	5	6
126280000	4	2	5	5	7	3	5
126300000	4	2	5	6	6	3	5
126320000	4	2	5	5	6	4	5
126340000	4	2	4	6	7	3	6
126360000	4	2	5	6	7	3	6
126380000	4	2	7	5	6	3	5
126400000	4	2	5	7	9	3	5
126420000	4	2	5	5	7	3	5
126440000	4	2	5	5	9	3	5
126460000	4	2	4	5	6	3	5
126480000	4	2	6	5	8	3	5
126500000	4	2	5	6	5	3	5
126520000	4	2	6	6	5	3	7
126540000	4	2	7	6	6	3	5
126560000	4	2	5	5	5	3	6
126580000	4	2	5	5	5	3	6
126600000	5	2	5	6	5	3	5
126620000	4	2	5	5	8	3	5
126640000	4	2	4	5	5	3	5
126660000	4	2	5	5	5	5	5
126680000	4	2	5	5	5	3	5
126700000	4	2	6	5	6	3	5
126720000	4	2	5	7	6	3	5
126740000	4	2	5	5	8	3	5
126760000	4	2	4	5	6	3	5
126780000	4	2	5	6	9	3	8
126800000	4	2	5	7	9	3	5
126820000	4	2	4	6	9	4	5
126840000	4	2	5	6	6	3	4
126860000	5	2	5	5	10	3	6
126880000	4	3	5	5	6	3	5
126900000	4	2	5	6	6	3	5
126920000	4	2	5	6	7	3	6
126940000	4	2	6	5	6	3	6
126960000	4	2	5	5	8	3	6
126980000	4	2	5	6	5	3	6
127000000	4	2	5	6	7	3	5
127020000	4	2	5	5	8	3	5
127040000	4	2	5	5	6	3	5
127060000	4	3	7	6	7	3	6
127080000	4	2	5	5	7	3	5
127100000	4	2	8	4	9	3	6
127120000	4	2	5	6	7	3	6
127140000	4	2	5	5	7	5	5
127160000	4	2	5	5	6	3	7
127180000	4	4	5	6	7	3	6
127200000	4	2	5	7	7	3	5
127220000	4	2	5	6	6	3	6
127240000	4	2	5	6	6	3	6
127260000	4	2	5	6	5	3	6
127280000	4	2	5	6	8	3	5
127300000	4	2	5	6	7	3	5
127320000	4	3	5	6	7	3	5
127340000	4	2	5	6	7	3	5
127360000	4	2	5	6	5	3	5
127380000	4	2	5	6	8	3	5
127400000	4	2	6	5	7	3	5
127420000	4	2	5	5	7	3	5
127440000	4	2	5	6	6	3	5
127460000	4	2	5	5	6	3	5
127480000	4	2	4	5	8	5	5
127500000	4	2	5	6	8	3	6
127520000	4	2	5	6	6	3	5
127540000	4	2	5	5	7	3	6
127560000	4	2	5	6	7	3	5
127580000	5	2	6	6	9	3	5
127600000	5	2	4	6	9	4	6
127620000	4	2	5	7	7	3	5
127640000	4	2	5	6	7	3	5
127660000	4	2	5	6	7	3	5
127680000	4	2	5	6	7	3	6
127700000	4	2	5	5	6	3	6
127720000	4	2	6	5	6	3	5
127740000	4	2	7	6	6	3	5
127760000	4	2	5	6	7	3	6
127780000	4	2	5	7	9	3	6
127800000	4	2	4	5	7	3	5
127820000	4	2	5	6	7	3	5
127840000	4	2	5	5	9	3	5
127860000	4	2	5	6	7	3	5
127880000	4	2	5	6	7	3	5
127900000	4	2	5	6	10	4	5
127920000	4	2	5	5	8	3	5
127940000	4	2	5	6	7	3	5
127960000	4	2	7	6	8	3	5
127980000	4	2	5	5	6	3	5
128000000	4	2	5	6	11	3	4
128020000	4	2	5	5	7	3	5
128040000	4	2	5	5	8	4	6
128060000	4	2	5	6	6	4	5
128080000	4	2	5	5	8	3	5
128100000	4	2	5	7	6	3	7
128120000	4	2	5	6	7	3	6
128140000	4	2	5	5	6	3	6
128160000	4	2	4	5	7	7	6
128180000	4	2	5	5	7	3	5
128200000	4	2	4	5	7	3	5
128220000	4	2	5	5	7	3	6
128240000	4	3	5	6	7	3	5
128260000	4	2	5	6	7	3	6
128280000	4	2	5	6	6	3	6
128300000	4	2	5	5	6	3	5
128320000	4	2	5	5	10	3	6
